shot_angle,shot_distance,keeper_angle,keeper_scope,keeper_scope_angle,keeper_distance,is_penalty,is_freekick,is_openplay,nearest_player_distance,blocking_players_count,blocking_player_mean_distance,teammates_count,keep_angle_by_shot_angle,scope_angle_by_shot_angle,body_part,season,is_goal
17.83,25.4,11.29,3.7065,16.93,24.71,False,True,False,9.42,4,9.6125,0,0.6332024677509815,0.9495232753785755,Right Foot,2009/2010,False
12.62,14.58,4.67,1.6440000000000001,7.5,10.96,False,False,True,-1,0,-1,0,0.3700475435816165,0.5942947702060222,Right Foot,2009/2010,False
12.63,23.64,4.86,3.1424999999999996,11.67,20.95,False,False,True,-1,0,-1,0,0.3847980997624703,0.9239904988123515,Right Foot,2009/2010,False
10.59,36.28,4.98,5.172,14.52,34.48,False,False,True,-1,0,-1,0,0.4702549575070822,1.3711048158640227,Right Foot,2009/2010,False
5.14,17.08,1.12,2.0685,2.93,13.79,False,False,True,-1,0,-1,0,0.21789883268482493,0.5700389105058367,Left Foot,2009/2010,False
11.35,36.05,6.61,5.3205,15.25,35.47,False,True,False,18.51,1,18.51,0,0.5823788546255507,1.3436123348017621,Right Foot,2009/2010,False
25.95,16.3,15.15,1.608,16.28,10.72,False,False,True,-1,0,-1,0,0.5838150289017341,0.6273603082851639,Left Foot,2009/2010,False
33.67,12.56,12.25,0.6329999999999999,16.6,4.22,False,False,True,-1,0,-1,0,0.3638253638253638,0.49302049302049306,Right Foot,2009/2010,True
18.29,24.23,7.89,2.8455,16.58,18.97,False,False,True,12.1,3,16.126666666666665,1,0.4313832695462001,0.9065062875888463,Left Foot,2009/2010,False
52.56,8.1,25.23,1.065,17.05,7.1,False,False,True,-1,0,-1,0,0.4800228310502283,0.3243911719939117,Right Foot,2009/2010,True
35.72,12.32,16.66,1.584,16.98,10.56,False,False,True,3.03,2,7.194999999999999,0,0.4664053751399776,0.47536394176931696,Head,2009/2010,False
35.02,12.37,4.88,1.2945,15.49,8.63,False,False,True,7.65,2,9.455,0,0.13934894346087948,0.4423186750428326,Right Foot,2009/2010,False
9.78,22.23,6.7,2.817,7.81,18.78,False,False,True,-1,0,-1,0,0.6850715746421269,0.7985685071574642,Right Foot,2009/2010,False
18.03,21.92,12.95,3.15,14.35,21.0,False,True,False,5.76,2,5.855,1,0.7182473655019411,0.7958957293399889,Left Foot,2009/2010,False
14.82,25.63,7.96,3.5865,14.26,23.91,False,False,True,3.85,1,3.85,0,0.5371120107962213,0.9622132253711201,Left Foot,2009/2010,False
20.21,17.77,11.89,2.073,13.96,13.82,False,False,True,2.56,2,5.425,0,0.5883226125680356,0.6907471548738249,Left Foot,2009/2010,False
27.09,15.58,20.74,1.335,15.24,8.9,False,False,True,-1,0,-1,0,0.765596160944998,0.5625692137320044,Right Foot,2009/2010,False
13.73,18.53,6.66,2.163,9.66,14.42,False,False,True,5.74,1,5.74,0,0.4850691915513474,0.7035688273852877,Left Foot,2009/2010,False
18.63,17.75,16.45,1.245,13.91,8.3,False,False,True,-1,0,-1,0,0.8829844337090714,0.7466451959205583,Left Foot,2009/2010,False
10.23,11.06,7.96,0.9795,3.5,6.53,False,False,True,-1,0,-1,0,0.7781036168132942,0.3421309872922776,Left Foot,2009/2010,True
47.86,8.97,62.17,1.3784999999999998,12.42,9.19,False,False,True,0.95,3,1.9799999999999998,0,1.2989970748015045,0.25950689511073965,Head,2009/2010,False
29.97,14.88,16.76,2.1614999999999998,16.93,14.41,False,False,True,6.55,3,6.993333333333333,2,0.559225892559226,0.5648982315648983,Right Foot,2009/2010,False
16.85,27.0,8.37,3.345,17.06,22.3,False,False,True,2.41,1,2.41,0,0.4967359050445103,1.0124629080118692,Right Foot,2009/2010,False
66.52,6.04,48.62,1.56,0.17,10.4,False,False,True,-1,0,-1,0,0.7309079975947084,0.002555622369212267,Right Foot,2009/2010,True
15.67,20.86,6.16,2.4,12.76,16.0,False,False,True,-1,0,-1,0,0.39310784939374604,0.8142948308870454,Right Foot,2009/2010,True
13.94,32.21,5.63,4.6365,16.75,30.91,False,True,False,8.34,3,8.52,0,0.40387374461979914,1.2015781922525108,Right Foot,2009/2010,False
46.44,8.72,21.58,1.089,15.81,7.26,False,False,True,0.8,2,1.4449999999999998,0,0.4646856158484065,0.34043927648578814,Head,2009/2010,False
21.57,19.34,15.49,1.845,15.21,12.3,False,False,True,-1,0,-1,0,0.7181270282800185,0.7051460361613352,Right Foot,2009/2010,False
32.61,10.54,13.83,1.188,13.72,7.92,False,False,True,-1,0,-1,0,0.42410303587856485,0.4207298374731678,Head,2009/2010,False
48.81,8.77,41.69,0.8415,16.75,5.61,False,False,True,-1,0,-1,0,0.8541282524072935,0.3431673837328416,Right Foot,2009/2010,True
12.74,33.93,2.81,4.44,15.86,29.6,False,False,True,3.24,1,3.24,0,0.2205651491365777,1.2448979591836733,Left Foot,2009/2010,False
17.5,25.8,7.24,3.564,16.89,23.76,False,False,True,-1,0,-1,0,0.4137142857142857,0.9651428571428572,Left Foot,2009/2010,False
42.28,10.28,17.37,1.3515,17.05,9.01,False,False,True,1.36,1,1.36,0,0.41083254493850524,0.40326395458845793,Head,2009/2010,False
13.81,30.98,8.7,4.302,16.23,28.68,False,False,True,9.62,1,9.62,1,0.6299782766111512,1.1752353367125272,Left Foot,2009/2010,False
17.85,24.39,10.29,3.3299999999999996,16.26,22.2,False,False,True,-1,0,-1,0,0.5764705882352941,0.9109243697478991,Left Foot,2009/2010,False
14.62,18.96,8.6,2.1345,10.87,14.23,False,False,True,4.46,1,4.46,0,0.5882352941176471,0.7435020519835841,Left Foot,2009/2010,False
16.59,19.73,6.85,1.5075,12.73,10.05,False,False,True,-1,0,-1,0,0.41289933694996983,0.7673297166968054,Right Foot,2009/2010,False
18.53,24.46,11.67,3.5609999999999995,16.96,23.74,False,True,False,8.22,4,8.3025,0,0.6297895304910954,0.9152725310307609,Left Foot,2009/2010,False
19.24,22.45,10.15,3.0825,16.23,20.55,False,False,True,5.77,1,5.77,0,0.5275467775467776,0.8435550935550936,Left Foot,2009/2010,False
12.81,35.42,6.8,5.0055,16.98,33.37,False,False,True,5.91,2,9.11,0,0.5308352849336455,1.325526932084309,Right Foot,2009/2010,False
12.48,36.44,6.16,5.2695,17.0,35.13,False,False,True,-1,0,-1,0,0.49358974358974356,1.3621794871794872,Right Foot,2009/2010,False
11.83,37.6,4.25,5.538,16.53,36.92,False,True,False,10.15,3,10.383333333333333,0,0.3592561284868977,1.3972950126796282,Right Foot,2009/2010,False
24.6,15.08,13.27,1.6440000000000001,13.99,10.96,False,False,True,-1,0,-1,0,0.5394308943089431,0.5686991869918699,Right Foot,2009/2010,False
56.94,7.28,30.5,0.999,16.91,6.66,False,False,True,0.94,5,3.532,0,0.5356515630488233,0.29697927643133126,Head,2009/2010,False
17.28,26.31,5.32,3.7515,17.05,25.01,False,False,True,10.36,2,11.17,1,0.30787037037037035,0.9866898148148148,Right Foot,2009/2010,False
24.95,14.26,12.22,1.26,13.55,8.4,False,False,True,1.8,1,1.8,0,0.4897795591182365,0.5430861723446895,Left Foot,2009/2010,False
15.36,17.28,9.11,2.0669999999999997,10.47,13.78,False,False,True,-1,0,-1,0,0.5930989583333334,0.6816406250000001,Left Foot,2009/2010,False
12.32,27.09,6.62,3.747,12.73,24.98,False,False,True,2.3,1,2.3,0,0.5373376623376623,1.0332792207792207,Left Foot,2009/2010,False
17.64,21.12,10.94,2.8755,14.46,19.17,False,False,True,2.58,1,2.58,0,0.6201814058956916,0.8197278911564626,Right Foot,2009/2010,False
27.87,13.28,9.66,1.194,13.43,7.96,False,False,True,1.53,1,1.53,0,0.34660925726587727,0.48188015787585214,Right Foot,2009/2010,False
38.61,9.96,17.43,1.2659999999999998,14.68,8.44,False,False,True,-1,0,-1,0,0.45143745143745145,0.3802123802123802,Left Foot,2009/2010,True
44.12,9.84,20.73,1.3275,16.99,8.85,False,False,True,-1,0,-1,0,0.46985494106980963,0.3850861287398005,Head,2009/2010,False
43.86,9.75,15.07,1.188,17.01,7.92,False,False,True,-1,0,-1,0,0.34359325125399,0.3878248974008208,Head,2009/2010,False
37.85,10.32,28.45,1.1384999999999998,16.23,7.59,False,False,True,1.28,1,1.28,0,0.7516512549537648,0.4287978863936592,Right Foot,2009/2010,False
11.16,26.55,6.73,3.39,11.52,22.6,False,False,True,-1,0,-1,0,0.6030465949820789,1.032258064516129,Right Foot,2009/2010,False
16.79,25.33,11.32,3.5625,16.28,23.75,False,False,True,12.74,4,15.2525,0,0.6742108397855867,0.9696247766527696,Left Foot,2009/2010,False
16.32,17.48,8.78,1.9605,11.02,13.07,False,False,True,-1,0,-1,0,0.5379901960784313,0.6752450980392156,Left Foot,2009/2010,False
35.84,12.25,20.68,1.7565000000000002,16.78,11.71,False,False,True,1.3,3,2.0866666666666664,0,0.5770089285714285,0.46819196428571425,Head,2009/2010,False
12.28,26.8,8.45,3.57,12.93,23.8,False,False,True,4.05,1,4.05,1,0.6881107491856677,1.0529315960912053,Right Foot,2009/2010,False
77.32,4.98,32.32,0.585,17.06,3.9,False,False,True,2.44,1,2.44,0,0.4180031039834455,0.22064148991205382,Right Foot,2009/2010,False
17.88,13.86,7.25,1.6605,9.91,11.07,False,False,True,2.44,1,2.44,0,0.40548098434004476,0.5542505592841164,Right Foot,2009/2010,False
39.57,10.89,16.42,0.9795,16.52,6.53,False,False,True,-1,0,-1,0,0.41496082891079106,0.4174879959565327,Left Foot,2009/2010,False
11.79,38.72,5.51,5.6415,17.06,37.61,False,False,True,-1,0,-1,1,0.4673452078032231,1.446988973706531,Right Foot,2009/2010,False
15.0,25.89,6.04,3.4349999999999996,14.86,22.9,False,False,True,-1,0,-1,0,0.4026666666666667,0.9906666666666666,Left Foot,2009/2010,False
14.75,30.6,8.0,4.356,16.93,29.04,False,False,True,7.02,2,9.91,0,0.5423728813559322,1.1477966101694914,Right Foot,2009/2010,False
18.29,24.77,9.49,3.4890000000000003,17.03,23.26,False,False,True,7.48,2,8.155000000000001,0,0.5188627665390925,0.9311098961180975,Left Foot,2009/2010,True
16.15,28.2,7.43,4.125,17.06,27.5,False,False,True,19.4,4,19.8725,3,0.460061919504644,1.0563467492260061,Right Foot,2009/2010,False
19.29,19.24,9.94,2.4135,14.13,16.09,False,False,True,4.56,1,4.56,0,0.5152928978745464,0.7325038880248834,Right Foot,2009/2010,False
37.94,10.94,22.49,1.572,15.71,10.48,False,False,True,1.4,2,2.8600000000000003,0,0.5927780706378493,0.41407485503426467,Left Foot,2009/2010,False
27.38,14.51,9.92,1.2825,15.64,8.55,False,False,True,-1,0,-1,0,0.3623082542001461,0.5712198685171659,Right Foot,2009/2010,False
50.47,8.13,9.43,0.72,17.05,4.8,False,False,True,-1,0,-1,0,0.1868436695066376,0.3378244501684169,Head,2009/2010,False
32.72,13.61,13.56,1.815,17.06,12.1,False,False,True,-1,0,-1,0,0.4144254278728607,0.5213936430317848,Right Foot,2009/2010,False
12.67,28.39,7.93,3.765,13.87,25.1,False,False,True,-1,0,-1,0,0.6258879242304657,1.0947119179163378,Right Foot,2009/2010,False
17.48,21.34,9.79,2.9625,14.3,19.75,False,False,True,4.16,1,4.16,0,0.5600686498855835,0.8180778032036613,Right Foot,2009/2010,False
34.85,9.03,12.42,0.8835,13.2,5.89,False,False,True,-1,0,-1,0,0.3563845050215208,0.37876614060258246,Head,2009/2010,False
16.93,17.62,42.27,0.1215,2.19,0.81,False,False,True,10.56,1,10.56,0,2.496751329001772,0.12935617247489664,Right Foot,2009/2010,False
14.16,25.74,4.27,3.4785,14.26,23.19,False,False,True,1.79,2,4.359999999999999,0,0.30155367231638414,1.0070621468926553,Left Foot,2009/2010,False
28.61,13.21,5.84,1.6784999999999999,15.63,11.19,False,False,True,-1,0,-1,0,0.20412443201677735,0.5463124781544915,Right Foot,2009/2010,False
13.07,30.7,5.23,4.5075,14.92,30.05,False,False,True,-1,0,-1,0,0.4001530221882173,1.1415455241009946,Left Foot,2009/2010,False
11.59,25.76,8.21,3.4170000000000003,11.87,22.78,False,False,True,-1,0,-1,0,0.7083692838654013,1.0241587575496116,Left Foot,2009/2010,False
20.13,21.88,7.92,2.6685,16.44,17.79,False,False,True,2.0,1,2.0,0,0.39344262295081966,0.8166915052160955,Right Foot,2009/2010,False
57.99,7.11,26.37,0.9855,16.63,6.57,False,False,True,0.71,1,0.71,0,0.45473357475426796,0.28677358165200895,Head,2009/2010,False
29.68,11.75,20.6,1.0394999999999999,14.39,6.93,False,False,True,-1,0,-1,0,0.6940700808625337,0.48483827493261455,Left Foot,2009/2010,False
30.15,11.54,34.95,0.7875,8.98,5.25,False,False,True,-1,0,-1,0,1.1592039800995027,0.2978441127694859,Right Foot,2009/2010,True
16.89,23.81,5.15,3.4170000000000003,15.59,22.78,False,False,True,3.47,3,5.510000000000001,0,0.3049141503848431,0.9230313795145055,Left Foot,2009/2010,False
27.9,15.13,21.35,2.0595,16.67,13.73,False,False,True,0.92,1,0.92,0,0.7652329749103943,0.5974910394265234,Left Foot,2009/2010,False
21.06,20.37,14.23,2.874,16.5,19.16,False,False,True,2.51,2,4.765,0,0.6756885090218424,0.7834757834757835,Left Foot,2009/2010,False
13.02,27.69,8.14,3.7305,13.33,24.87,False,False,True,9.59,1,9.59,0,0.6251920122887865,1.023809523809524,Left Foot,2009/2010,False
22.08,15.96,15.14,1.2615,14.15,8.41,False,False,True,4.52,1,4.52,0,0.6856884057971016,0.6408514492753624,Left Foot,2009/2010,False
10.84,33.33,3.16,4.4415,14.03,29.61,False,False,True,-1,0,-1,0,0.2915129151291513,1.294280442804428,Right Foot,2009/2010,False
34.76,8.78,16.06,1.071,12.12,7.14,False,False,True,3.28,1,3.28,0,0.46202531645569617,0.3486766398158803,Right Foot,2009/2010,False
36.87,12.0,18.43,1.7999999999999998,17.06,12.0,True,False,False,-1,0,-1,0,0.4998643883916464,0.46270680770273936,Right Foot,2009/2010,True
16.75,23.34,4.3,2.9385,15.33,19.59,False,False,True,-1,0,-1,0,0.25671641791044775,0.915223880597015,Left Foot,2009/2010,False
27.76,13.76,15.01,0.6449999999999999,14.76,4.3,False,False,True,-1,0,-1,0,0.5407060518731988,0.531700288184438,Left Foot,2009/2010,True
21.93,18.65,16.3,2.4915,16.08,16.61,False,False,True,4.96,1,4.96,0,0.7432740538075696,0.7332421340629274,Right Foot,2009/2010,False
13.59,25.13,8.95,3.2565,12.51,21.71,False,False,True,4.9,1,4.9,0,0.6585724797645327,0.9205298013245033,Left Foot,2009/2010,False
36.67,11.68,18.64,1.6155,16.51,10.77,False,False,True,0.81,3,3.5533333333333332,0,0.5083174256885737,0.45023179710935374,Head,2009/2010,False
12.99,32.19,3.97,4.414499999999999,15.4,29.43,False,False,True,6.18,2,8.635,0,0.3056197074672825,1.1855273287143957,Left Foot,2009/2010,False
11.61,24.26,8.2,3.0749999999999997,11.26,20.5,False,False,True,10.71,1,10.71,0,0.7062876830318691,0.9698535745047373,Right Foot,2009/2010,False
17.07,26.03,4.31,3.8339999999999996,16.39,25.56,False,True,False,9.64,6,10.011666666666667,1,0.25248974809607494,0.9601640304628003,Right Foot,2009/2010,True
13.54,32.65,2.45,4.828499999999999,16.21,32.19,False,True,False,13.93,6,14.495,1,0.18094534711964552,1.1971935007385526,Right Foot,2009/2010,True
34.31,12.84,29.9,0.6389999999999999,13.35,4.26,False,False,True,8.64,1,8.64,1,0.8714660448848731,0.38909938793354704,Right Foot,2009/2010,False
1.92,25.23,0.05,3.675,1.58,24.5,False,True,False,-1,0,-1,0,0.026041666666666668,0.8229166666666667,Right Foot,2009/2010,False
20.55,21.54,8.06,2.6055,16.54,17.37,False,False,True,4.56,1,4.56,0,0.3922141119221411,0.8048661800486617,Left Foot,2009/2010,False
39.31,10.48,24.04,0.6885,16.41,4.59,False,False,True,-1,0,-1,0,0.611549224116001,0.4174510302721953,Head,2009/2010,False
28.83,12.59,16.43,1.1775,14.26,7.85,False,False,True,1.7,1,1.7,0,0.5698924731182796,0.4946236559139785,Left Foot,2009/2010,False
15.64,28.01,7.99,4.074,16.44,27.16,False,False,True,1.75,2,3.82,1,0.5108695652173914,1.051150895140665,Left Foot,2009/2010,False
19.93,15.46,4.77,1.8794999999999997,12.83,12.53,False,False,True,1.08,1,1.08,0,0.2393376818866031,0.6437531359759158,Head,2009/2010,False
15.28,29.66,8.27,4.226999999999999,16.96,28.18,False,False,True,6.18,3,11.536666666666667,0,0.5412303664921466,1.1099476439790577,Right Foot,2009/2010,False
10.88,24.55,2.99,3.249,9.57,21.66,False,False,True,4.36,1,4.36,0,0.27481617647058826,0.879595588235294,Right Foot,2009/2010,False
17.68,25.16,7.76,3.078,16.65,20.52,False,False,True,-1,0,-1,0,0.43891402714932126,0.9417420814479638,Right Foot,2009/2010,False
19.53,20.1,5.21,2.4285,15.47,16.19,False,False,True,-1,0,-1,0,0.2667690732206861,0.7921146953405018,Left Foot,2009/2010,False
37.18,10.58,25.15,1.1564999999999999,14.29,7.71,False,False,True,3.09,1,3.09,1,0.6764389456697149,0.3843464228079613,Right Foot,2009/2010,True
14.73,30.78,7.76,4.272,16.96,28.48,False,False,True,11.67,1,11.67,0,0.526816021724372,1.1513917175831636,Right Foot,2009/2010,False
20.63,17.09,12.2,2.34,13.07,15.6,False,False,True,-1,0,-1,0,0.5913717886572952,0.6335433834222007,Left Foot,2009/2010,False
27.02,15.75,14.49,2.1435,16.27,14.29,False,False,True,9.72,1,9.72,0,0.5362694300518135,0.6021465581051073,Right Foot,2009/2010,False
28.83,14.86,18.05,2.037,16.61,13.58,False,False,True,-1,0,-1,0,0.6260839403399238,0.57613596947624,Head,2009/2010,False
13.55,33.24,7.11,4.791,16.84,31.94,False,True,False,9.29,6,12.068333333333333,1,0.5247232472324723,1.2428044280442803,Right Foot,2009/2010,False
12.85,21.72,5.53,2.904,10.42,19.36,False,False,True,-1,0,-1,0,0.4303501945525292,0.8108949416342413,Left Foot,2009/2010,False
29.59,10.77,15.51,1.3365,12.43,8.91,False,False,True,1.3,1,1.3,0,0.5241635687732342,0.42007434944237915,Head,2009/2010,False
37.62,9.19,13.92,1.1024999999999998,14.29,7.35,False,False,True,2.2,1,2.2,0,0.3700159489633174,0.3798511430090378,Right Foot,2009/2010,False
52.47,8.11,26.02,1.0365,17.05,6.91,False,False,True,0.89,1,0.89,0,0.4959024204307223,0.3249475890985325,Head,2009/2010,False
17.72,23.81,10.61,3.177,15.7,21.18,False,False,True,4.46,1,4.46,0,0.5987584650112867,0.8860045146726863,Left Foot,2009/2010,False
16.24,23.19,7.73,3.171,14.18,21.14,False,False,True,1.56,1,1.56,0,0.47598522167487695,0.873152709359606,Right Foot,2009/2010,False
13.19,23.71,8.79,3.0825,11.39,20.55,False,False,True,-1,0,-1,0,0.6664139499620925,0.863532979529947,Right Foot,2009/2010,False
15.99,26.25,6.29,3.8594999999999997,15.59,25.73,False,False,True,6.33,1,6.33,0,0.39337085678549094,0.9749843652282676,Left Foot,2009/2010,False
44.6,9.13,19.19,1.2149999999999999,15.65,8.1,False,False,True,0.89,2,1.25,0,0.4302690582959641,0.3508968609865471,Head,2009/2010,False
31.77,13.89,16.69,1.9394999999999998,16.91,12.93,False,False,True,0.71,4,7.047499999999999,1,0.5253383695310041,0.5322631413282971,Head,2009/2010,False
9.61,29.44,5.95,4.0935,11.01,27.29,False,True,False,5.38,2,11.795,0,0.6191467221644121,1.145681581685744,Left Foot,2009/2010,False
29.95,7.02,2.17,0.9315,4.52,6.21,False,False,True,-1,0,-1,0,0.07245409015025042,0.15091819699499165,Head,2009/2010,False
21.07,16.66,9.81,1.3304999999999998,13.23,8.87,False,False,True,1.39,1,1.39,0,0.4655908875177978,0.627906976744186,Left Foot,2009/2010,False
22.89,18.85,15.4,2.3369999999999997,15.94,15.58,False,False,True,1.92,1,1.92,0,0.672782874617737,0.6963739624290083,Left Foot,2009/2010,False
19.11,23.14,9.13,2.9475,16.62,19.65,False,False,True,-1,0,-1,0,0.4777603349031921,0.869701726844584,Left Foot,2009/2010,False
12.46,36.32,6.11,5.3115,16.92,35.41,False,True,False,9.2,2,9.219999999999999,0,0.49036918138041735,1.3579454253611558,Right Foot,2009/2010,False
59.0,6.62,7.99,0.987,12.62,6.58,False,False,True,1.8,1,1.8,0,0.13542372881355932,0.21389830508474575,Head,2009/2010,False
14.38,30.85,6.01,4.3845,16.55,29.23,False,False,True,-1,0,-1,0,0.4179415855354659,1.150904033379694,Right Foot,2009/2010,False
20.96,14.35,8.35,1.3904999999999998,11.97,9.27,False,False,True,2.3,1,2.3,0,0.3983778625954198,0.571087786259542,Right Foot,2009/2010,False
36.4,11.91,16.62,1.6184999999999998,16.62,10.79,False,False,True,1.28,1,1.28,0,0.45659340659340664,0.45659340659340664,Right Foot,2009/2010,False
16.33,15.84,4.44,1.695,8.95,11.3,False,False,True,-1,0,-1,0,0.27189222290263326,0.5480710349050827,Right Foot,2009/2010,False
43.78,8.48,21.67,1.0245,14.62,6.83,False,False,True,1.06,1,1.06,0,0.49497487437185933,0.3339424394700776,Head,2009/2010,False
60.79,6.75,35.78,0.852,16.58,5.68,False,False,True,1.46,1,1.46,0,0.5885836486264189,0.272742227340023,Head,2009/2010,False
16.36,20.81,8.15,2.6670000000000003,12.93,17.78,False,False,True,2.58,2,4.95,1,0.4981662591687042,0.7903422982885085,Left Foot,2009/2010,False
53.84,6.81,33.46,2.5214999999999996,0.52,16.81,False,False,True,1.08,3,4.226666666666667,0,0.6214710252600297,0.009658246656760773,Right Foot,2009/2010,False
24.96,9.57,4.13,1.3904999999999998,6.98,9.27,False,False,True,4.16,2,8.99,0,0.16546474358974358,0.2796474358974359,Head,2009/2010,False
12.77,27.45,3.16,3.7349999999999994,12.64,24.9,False,False,True,-1,0,-1,0,0.24745497259201255,0.9898198903680502,Right Foot,2009/2010,False
50.09,8.05,25.56,0.972,16.09,6.48,False,False,True,1.22,2,5.2,0,0.5102814933120383,0.32122180075863443,Head,2009/2010,False
13.08,28.24,6.76,3.9555,13.99,26.37,False,False,True,-1,0,-1,0,0.5168195718654434,1.0695718654434252,Right Foot,2009/2010,True
11.74,38.76,6.25,5.4704999999999995,16.99,36.47,False,False,True,9.2,1,9.2,0,0.5323679727427598,1.447189097103918,Right Foot,2009/2010,False
17.42,25.76,7.83,3.7049999999999996,16.81,24.7,False,False,True,3.42,4,10.8275,0,0.4494833524684271,0.9649827784156141,Right Foot,2009/2010,False
24.27,12.64,13.11,1.1264999999999998,11.56,7.51,False,False,True,-1,0,-1,0,0.5401730531520396,0.47630819942315616,Right Foot,2009/2010,False
70.64,5.61,11.65,0.666,14.71,4.44,False,False,True,0.94,2,1.02,0,0.164920724801812,0.20823895809739526,Head,2009/2010,False
21.19,19.37,6.04,1.122,14.94,7.48,False,False,True,-1,0,-1,0,0.2850401132609721,0.7050495516753185,Right Foot,2009/2010,True
19.24,22.76,11.05,2.8049999999999997,16.38,18.7,False,False,True,-1,0,-1,0,0.5743243243243245,0.8513513513513513,Left Foot,2009/2010,False
